payment_id,subscription_id,customer_id,payment_date,amount_inr,payment_method,payment_status,gateway
PAY0000311,SUB000039,CUST00039,2024-04-15,807.3000000000001,Debit Card,Success,Cashfree
PAY0000312,SUB000039,CUST00039,2024-07-14,807.3000000000001,Debit Card,Success,Razorpay
PAY0000313,SUB000040,CUST00040,2023-11-07,499.0,Debit Card,Success,Razorpay
PAY0000314,SUB000040,CUST00040,2023-12-07,499.0,Debit Card,Success,Razorpay
PAY0000315,SUB000040,CUST00040,2024-01-06,499.0,Credit Card,Success,Cashfree
PAY0000316,SUB000040,CUST00040,2024-02-05,499.0,Debit Card,Success,Razorpay
PAY0000317,SUB000040,CUST00040,2024-03-06,499.0,Credit Card,Success,Paytm
PAY0000318,SUB000040,CUST00040,2024-04-05,499.0,Wallet,Success,PayU
PAY0000319,SUB000040,CUST00040,2024-05-05,499.0,Net Banking,Success,Cashfree
PAY0000320,SUB000040,CUST00040,2024-06-04,499.0,Net Banking,Success,Razorpay
PAY0000321,SUB000040,CUST00040,2024-07-04,499.0,Debit Card,Success,PayU
PAY0000322,SUB000040,CUST00040,2024-08-03,499.0,Credit Card,Success,PayU
PAY0000323,SUB000040,CUST00040,2024-09-02,499.0,Credit Card,Success,Cashfree
PAY0000324,SUB000040,CUST00040,2024-10-02,499.0,Credit Card,Success,Cashfree
PAY0000325,SUB000040,CUST00040,2024-11-01,499.0,Wallet,Success,Razorpay
PAY0000326,SUB000040,CUST00040,2024-12-01,499.0,Debit Card,Success,PayU
PAY0000327,SUB000040,CUST00040,2024-12-31,499.0,Credit Card,Success,Paytm
PAY0000328,SUB000041,CUST00041,2023-06-25,499.0,Wallet,Success,Paytm
PAY0000329,SUB000041,CUST00041,2023-07-25,499.0,Net Banking,Failed,Cashfree
PAY0000330,SUB000041,CUST00041,2023-08-24,499.0,Wallet,Success,Razorpay
PAY0000331,SUB000041,CUST00041,2023-09-23,499.0,Debit Card,Success,Razorpay
PAY0000332,SUB000042,CUST00042,2024-02-13,402.3,Credit Card,Success,Razorpay
PAY0000333,SUB000042,CUST00042,2024-05-13,402.3,Wallet,Success,Paytm
PAY0000334,SUB000042,CUST00042,2024-08-11,402.3,Net Banking,Success,Cashfree
PAY0000335,SUB000042,CUST00042,2024-11-09,402.3,Credit Card,Success,Cashfree
PAY0000336,SUB000043,CUST00043,2023-03-25,402.3,Net Banking,Success,PayU
PAY0000337,SUB000043,CUST00043,2023-06-23,402.3,Wallet,Success,Cashfree
PAY0000338,SUB000043,CUST00043,2023-09-21,402.3,Credit Card,Success,Paytm
PAY0000339,SUB000043,CUST00043,2023-12-20,402.3,UPI,Success,Paytm
PAY0000340,SUB000043,CUST00043,2024-03-19,402.3,Net Banking,Success,Cashfree
PAY0000341,SUB000044,CUST00044,2022-08-19,299.0,Debit Card,Success,Paytm
PAY0000342,SUB000044,CUST00044,2022-09-18,299.0,Debit Card,Success,PayU
PAY0000343,SUB000044,CUST00044,2022-10-18,299.0,UPI,Success,Razorpay
PAY0000344,SUB000044,CUST00044,2022-11-17,299.0,Wallet,Success,Cashfree
PAY0000345,SUB000044,CUST00044,2022-12-17,299.0,Debit Card,Success,PayU
PAY0000346,SUB000044,CUST00044,2023-01-16,299.0,Net Banking,Success,PayU
PAY0000347,SUB000044,CUST00044,2023-02-15,299.0,Credit Card,Success,Razorpay
PAY0000348,SUB000044,CUST00044,2023-03-17,299.0,Debit Card,Success,Paytm
PAY0000349,SUB000044,CUST00044,2023-04-16,299.0,Net Banking,Success,PayU
PAY0000350,SUB000044,CUST00044,2023-05-16,299.0,UPI,Success,Paytm
PAY0000351,SUB000044,CUST00044,2023-06-15,299.0,Debit Card,Success,Razorpay
PAY0000352,SUB000044,CUST00044,2023-07-15,299.0,Wallet,Success,Razorpay
PAY0000353,SUB000044,CUST00044,2023-08-14,299.0,Net Banking,Success,Razorpay
PAY0000354,SUB000044,CUST00044,2023-09-13,299.0,Net Banking,Success,PayU
PAY0000355,SUB000044,CUST00044,2023-10-13,299.0,UPI,Success,Razorpay
PAY0000356,SUB000044,CUST00044,2023-11-12,299.0,Wallet,Success,Cashfree
PAY0000357,SUB000044,CUST00044,2023-12-12,299.0,Debit Card,Success,Paytm
PAY0000358,SUB000044,CUST00044,2024-01-11,299.0,Debit Card,Success,Paytm
PAY0000359,SUB000044,CUST00044,2024-02-10,299.0,Debit Card,Success,Paytm
PAY0000360,SUB000044,CUST00044,2024-03-11,299.0,UPI,Success,PayU
PAY0000361,SUB000044,CUST00044,2024-04-10,299.0,UPI,Success,PayU
PAY0000362,SUB000044,CUST00044,2024-05-10,299.0,Credit Card,Success,PayU
PAY0000363,SUB000044,CUST00044,2024-06-09,299.0,UPI,Success,Cashfree
PAY0000364,SUB000044,CUST00044,2024-07-09,299.0,UPI,Success,Paytm
PAY0000365,SUB000044,CUST00044,2024-08-08,299.0,Net Banking,Success,Cashfree
PAY0000366,SUB000044,CUST00044,2024-09-07,299.0,Wallet,Success,Paytm
PAY0000367,SUB000044,CUST00044,2024-10-07,299.0,Net Banking,Success,Cashfree
PAY0000368,SUB000044,CUST00044,2024-11-06,299.0,UPI,Success,Paytm
PAY0000369,SUB000044,CUST00044,2024-12-06,299.0,UPI,Success,PayU
PAY0000370,SUB000045,CUST00045,2023-07-22,2990.0,Wallet,Success,Cashfree
PAY0000371,SUB000045,CUST00045,2024-07-21,2990.0,UPI,Success,Cashfree
PAY0000372,SUB000046,CUST00046,2022-03-14,2990.0,Wallet,Success,Cashfree
PAY0000373,SUB000046,CUST00046,2023-03-14,2990.0,Credit Card,Success,Cashfree
PAY0000374,SUB000046,CUST00046,2024-03-13,2990.0,UPI,Success,PayU
PAY0000375,SUB000047,CUST00047,2022-02-02,1490.0,UPI,Success,Paytm
PAY0000376,SUB000047,CUST00047,2023-02-02,1490.0,Wallet,Success,Razorpay
PAY0000377,SUB000047,CUST00047,2024-02-02,1490.0,Wallet,Success,Paytm
PAY0000378,SUB000048,CUST00048,2022-10-13,2990.0,UPI,Success,PayU
PAY0000379,SUB000048,CUST00048,2023-10-13,2990.0,Wallet,Success,PayU
PAY0000380,SUB000048,CUST00048,2024-10-12,2990.0,UPI,Success,Cashfree
PAY0000381,SUB000049,CUST00049,2022-05-16,807.3000000000001,Net Banking,Success,PayU
PAY0000382,SUB000049,CUST00049,2022-08-14,807.3000000000001,Debit Card,Success,Razorpay
PAY0000383,SUB000049,CUST00049,2022-11-12,807.3000000000001,UPI,Success,PayU
PAY0000384,SUB000049,CUST00049,2023-02-10,807.3000000000001,Wallet,Success,Razorpay
PAY0000385,SUB000049,CUST00049,2023-05-11,807.3000000000001,Net Banking,Success,Razorpay
PAY0000386,SUB000049,CUST00049,2023-08-09,807.3000000000001,UPI,Success,Razorpay
PAY0000387,SUB000049,CUST00049,2023-11-07,807.3000000000001,UPI,Success,PayU
PAY0000388,SUB000049,CUST00049,2024-02-05,807.3000000000001,Debit Card,Success,Cashfree
PAY0000389,SUB000050,CUST00050,2024-03-14,807.3000000000001,UPI,Success,Paytm
PAY0000390,SUB000050,CUST00050,2024-06-12,807.3000000000001,Debit Card,Success,Razorpay
PAY0000391,SUB000050,CUST00050,2024-09-10,807.3000000000001,Net Banking,Success,PayU
PAY0000392,SUB000050,CUST00050,2024-12-09,807.3000000000001,Net Banking,Success,PayU
PAY0000393,SUB000051,CUST00051,2022-04-10,2990.0,Credit Card,Success,Razorpay
PAY0000394,SUB000051,CUST00051,2023-04-10,2990.0,Credit Card,Success,Cashfree
PAY0000395,SUB000051,CUST00051,2024-04-09,2990.0,UPI,Success,PayU
PAY0000396,SUB000052,CUST00052,2023-02-25,299.0,Credit Card,Success,Razorpay
PAY0000397,SUB000052,CUST00052,2023-03-27,299.0,Wallet,Success,Cashfree
PAY0000398,SUB000053,CUST00053,2022-03-04,299.0,Wallet,Success,Paytm
PAY0000399,SUB000053,CUST00053,2022-04-03,299.0,Debit Card,Success,Paytm
PAY0000400,SUB000053,CUST00053,2022-05-03,299.0,UPI,Success,PayU
PAY0000401,SUB000053,CUST00053,2022-06-02,299.0,Wallet,Success,Cashfree
PAY0000402,SUB000053,CUST00053,2022-07-02,299.0,Net Banking,Success,Razorpay
PAY0000403,SUB000053,CUST00053,2022-08-01,299.0,Debit Card,Success,PayU
PAY0000404,SUB000053,CUST00053,2022-08-31,299.0,Credit Card,Success,Cashfree
PAY0000405,SUB000053,CUST00053,2022-09-30,299.0,Debit Card,Success,PayU
PAY0000406,SUB000053,CUST00053,2022-10-30,299.0,Net Banking,Success,Cashfree
PAY0000407,SUB000053,CUST00053,2022-11-29,299.0,Net Banking,Success,Cashfree
PAY0000408,SUB000053,CUST00053,2022-12-29,299.0,Net Banking,Success,PayU
PAY0000409,SUB000053,CUST00053,2023-01-28,299.0,Credit Card,Success,Razorpay
PAY0000410,SUB000053,CUST00053,2023-02-27,299.0,Credit Card,Success,Razorpay
PAY0000411,SUB000053,CUST00053,2023-03-29,299.0,UPI,Success,PayU
PAY0000412,SUB000053,CUST00053,2023-04-28,299.0,Wallet,Success,Razorpay
PAY0000413,SUB000053,CUST00053,2023-05-28,299.0,UPI,Failed,Paytm
PAY0000414,SUB000053,CUST00053,2023-06-27,299.0,Credit Card,Success,Razorpay
PAY0000415,SUB000053,CUST00053,2023-07-27,299.0,Debit Card,Failed,Cashfree
PAY0000416,SUB000053,CUST00053,2023-08-26,299.0,Debit Card,Success,PayU
PAY0000417,SUB000053,CUST00053,2023-09-25,299.0,Debit Card,Failed,Paytm
PAY0000418,SUB000053,CUST00053,2023-10-25,299.0,Debit Card,Success,Razorpay
PAY0000419,SUB000053,CUST00053,2023-11-24,299.0,Wallet,Success,Paytm
PAY0000420,SUB000053,CUST00053,2023-12-24,299.0,Wallet,Success,Razorpay
PAY0000421,SUB000053,CUST00053,2024-01-23,299.0,Debit Card,Success,Cashfree
PAY0000422,SUB000053,CUST00053,2024-02-22,299.0,Credit Card,Success,Cashfree
PAY0000423,SUB000053,CUST00053,2024-03-23,299.0,Credit Card,Success,PayU
PAY0000424,SUB000053,CUST00053,2024-04-22,299.0,Net Banking,Success,Paytm
PAY0000425,SUB000053,CUST00053,2024-05-22,299.0,Debit Card,Success,Cashfree
PAY0000426,SUB000053,CUST00053,2024-06-21,299.0,Credit Card,Success,PayU
PAY0000427,SUB000053,CUST00053,2024-07-21,299.0,Net Banking,Success,PayU
PAY0000428,SUB000053,CUST00053,2024-08-20,299.0,UPI,Success,Paytm
PAY0000429,SUB000053,CUST00053,2024-09-19,299.0,Debit Card,Success,PayU
PAY0000430,SUB000053,CUST00053,2024-10-19,299.0,Debit Card,Success,Cashfree
PAY0000431,SUB000053,CUST00053,2024-11-18,299.0,Wallet,Success,PayU
PAY0000432,SUB000053,CUST00053,2024-12-18,299.0,Wallet,Success,PayU
PAY0000433,SUB000054,CUST00054,2022-07-16,807.3000000000001,UPI,Failed,Cashfree
PAY0000434,SUB000054,CUST00054,2022-10-14,807.3000000000001,Debit Card,Success,Paytm
PAY0000435,SUB000054,CUST00054,2023-01-12,807.3000000000001,Debit Card,Success,Cashfree
PAY0000436,SUB000054,CUST00054,2023-04-12,807.3000000000001,Wallet,Success,Paytm
PAY0000437,SUB000054,CUST00054,2023-07-11,807.3000000000001,Net Banking,Success,Cashfree
PAY0000438,SUB000054,CUST00054,2023-10-09,807.3000000000001,Credit Card,Success,Cashfree
PAY0000439,SUB000054,CUST00054,2024-01-07,807.3000000000001,Debit Card,Failed,Cashfree
PAY0000440,SUB000054,CUST00054,2024-04-06,807.3000000000001,Credit Card,Success,PayU
PAY0000441,SUB000054,CUST00054,2024-07-05,807.3000000000001,Debit Card,Success,Cashfree
PAY0000442,SUB000054,CUST00054,2024-10-03,807.3000000000001,Credit Card,Failed,Cashfree
PAY0000443,SUB000055,CUST00055,2023-03-09,149.0,Net Banking,Success,Razorpay
PAY0000444,SUB000055,CUST00055,2023-04-08,149.0,Wallet,Success,PayU
PAY0000445,SUB000055,CUST00055,2023-05-08,149.0,Wallet,Success,PayU
PAY0000446,SUB000055,CUST00055,2023-06-07,149.0,Net Banking,Success,Cashfree
PAY0000447,SUB000056,CUST00056,2024-06-14,2990.0,UPI,Success,Paytm
PAY0000448,SUB000057,CUST00057,2022-02-21,649.0,Net Banking,Success,PayU
PAY0000449,SUB000057,CUST00057,2022-03-23,649.0,UPI,Success,PayU
PAY0000450,SUB000057,CUST00057,2022-04-22,649.0,Debit Card,Success,PayU
PAY0000451,SUB000057,CUST00057,2022-05-22,649.0,Debit Card,Success,Razorpay
PAY0000452,SUB000058,CUST00058,2024-02-11,149.0,Wallet,Success,Paytm
PAY0000453,SUB000058,CUST00058,2024-03-12,149.0,Debit Card,Success,Paytm
PAY0000454,SUB000058,CUST00058,2024-04-11,149.0,Wallet,Success,PayU
PAY0000455,SUB000058,CUST00058,2024-05-11,149.0,Debit Card,Success,PayU
PAY0000456,SUB000058,CUST00058,2024-06-10,149.0,UPI,Success,Cashfree
PAY0000457,SUB000058,CUST00058,2024-07-10,149.0,Debit Card,Failed,Paytm
PAY0000458,SUB000058,CUST00058,2024-08-09,149.0,Credit Card,Success,Cashfree
PAY0000459,SUB000058,CUST00058,2024-09-08,149.0,Net Banking,Success,PayU
PAY0000460,SUB000058,CUST00058,2024-10-08,149.0,Credit Card,Failed,Razorpay
PAY0000461,SUB000058,CUST00058,2024-11-07,149.0,Net Banking,Success,Paytm
PAY0000462,SUB000058,CUST00058,2024-12-07,149.0,Debit Card,Success,Razorpay
PAY0000463,SUB000059,CUST00059,2023-05-08,1490.0,UPI,Success,PayU
PAY0000464,SUB000059,CUST00059,2024-05-07,1490.0,UPI,Success,Razorpay
PAY0000465,SUB000060,CUST00060,2023-01-24,149.0,UPI,Success,PayU
PAY0000466,SUB000060,CUST00060,2023-02-23,149.0,Credit Card,Failed,PayU
PAY0000467,SUB000060,CUST00060,2023-03-25,149.0,Debit Card,Success,Cashfree
PAY0000468,SUB000060,CUST00060,2023-04-24,149.0,Wallet,Success,Paytm
PAY0000469,SUB000060,CUST00060,2023-05-24,149.0,Debit Card,Success,Cashfree
PAY0000470,SUB000060,CUST00060,2023-06-23,149.0,Net Banking,Success,Razorpay
PAY0000471,SUB000060,CUST00060,2023-07-23,149.0,UPI,Success,Cashfree
PAY0000472,SUB000060,CUST00060,2023-08-22,149.0,UPI,Failed,Paytm
PAY0000473,SUB000060,CUST00060,2023-09-21,149.0,Debit Card,Success,Razorpay
PAY0000474,SUB000060,CUST00060,2023-10-21,149.0,Net Banking,Success,Paytm
PAY0000475,SUB000060,CUST00060,2023-11-20,149.0,Wallet,Success,Paytm
PAY0000476,SUB000060,CUST00060,2023-12-20,149.0,UPI,Success,Razorpay
PAY0000477,SUB000060,CUST00060,2024-01-19,149.0,Credit Card,Success,Cashfree
PAY0000478,SUB000060,CUST00060,2024-02-18,149.0,Debit Card,Success,Paytm
PAY0000479,SUB000060,CUST00060,2024-03-19,149.0,Net Banking,Success,Paytm
PAY0000480,SUB000060,CUST00060,2024-04-18,149.0,Credit Card,Success,Cashfree
PAY0000481,SUB000060,CUST00060,2024-05-18,149.0,Debit Card,Success,Razorpay
PAY0000482,SUB000060,CUST00060,2024-06-17,149.0,Net Banking,Success,PayU
PAY0000483,SUB000060,CUST00060,2024-07-17,149.0,Credit Card,Success,Cashfree
PAY0000484,SUB000060,CUST00060,2024-08-16,149.0,Credit Card,Success,PayU
PAY0000485,SUB000060,CUST00060,2024-09-15,149.0,Debit Card,Success,PayU
PAY0000486,SUB000060,CUST00060,2024-10-15,149.0,Net Banking,Success,Cashfree
PAY0000487,SUB000060,CUST00060,2024-11-14,149.0,Wallet,Success,Cashfree
PAY0000488,SUB000060,CUST00060,2024-12-14,149.0,Wallet,Success,Cashfree
PAY0000489,SUB000061,CUST00061,2022-10-20,2990.0,Debit Card,Success,Cashfree
PAY0000490,SUB000061,CUST00061,2023-10-20,2990.0,Net Banking,Success,PayU
PAY0000491,SUB000061,CUST00061,2024-10-19,2990.0,Wallet,Success,PayU
PAY0000492,SUB000062,CUST00062,2022-06-08,2990.0,Net Banking,Success,Razorpay
PAY0000493,SUB000062,CUST00062,2023-06-08,2990.0,UPI,Success,Cashfree
PAY0000494,SUB000062,CUST00062,2024-06-07,2990.0,Net Banking,Success,Paytm
PAY0000495,SUB000063,CUST00063,2023-08-17,402.3,Debit Card,Success,Paytm
PAY0000496,SUB000063,CUST00063,2023-11-15,402.3,Wallet,Success,Razorpay
PAY0000497,SUB000063,CUST00063,2024-02-13,402.3,Net Banking,Success,Paytm
PAY0000498,SUB000063,CUST00063,2024-05-13,402.3,Credit Card,Success,Paytm
PAY0000499,SUB000063,CUST00063,2024-08-11,402.3,Credit Card,Success,PayU
PAY0000500,SUB000063,CUST00063,2024-11-09,402.3,Credit Card,Failed,Razorpay
PAY0000501,SUB000064,CUST00064,2022-02-28,149.0,Credit Card,Success,Paytm
PAY0000502,SUB000064,CUST00064,2022-03-30,149.0,Net Banking,Success,Paytm
PAY0000503,SUB000064,CUST00064,2022-04-29,149.0,Wallet,Success,Cashfree
PAY0000504,SUB000064,CUST00064,2022-05-29,149.0,UPI,Success,Cashfree
PAY0000505,SUB000064,CUST00064,2022-06-28,149.0,Credit Card,Failed,Razorpay
PAY0000506,SUB000064,CUST00064,2022-07-28,149.0,Wallet,Success,Cashfree
PAY0000507,SUB000064,CUST00064,2022-08-27,149.0,UPI,Success,Cashfree
PAY0000508,SUB000064,CUST00064,2022-09-26,149.0,UPI,Success,Cashfree
PAY0000509,SUB000064,CUST00064,2022-10-26,149.0,UPI,Success,Razorpay
PAY0000510,SUB000064,CUST00064,2022-11-25,149.0,Debit Card,Success,Cashfree
PAY0000511,SUB000064,CUST00064,2022-12-25,149.0,Net Banking,Success,Razorpay
PAY0000512,SUB000064,CUST00064,2023-01-24,149.0,UPI,Success,Razorpay
PAY0000513,SUB000064,CUST00064,2023-02-23,149.0,Debit Card,Failed,Paytm
PAY0000514,SUB000064,CUST00064,2023-03-25,149.0,Debit Card,Success,Cashfree
PAY0000515,SUB000064,CUST00064,2023-04-24,149.0,Wallet,Success,Cashfree
PAY0000516,SUB000064,CUST00064,2023-05-24,149.0,Wallet,Success,Cashfree
PAY0000517,SUB000064,CUST00064,2023-06-23,149.0,Net Banking,Success,Cashfree
PAY0000518,SUB000064,CUST00064,2023-07-23,149.0,Wallet,Success,Paytm
PAY0000519,SUB000064,CUST00064,2023-08-22,149.0,Net Banking,Success,PayU
PAY0000520,SUB000064,CUST00064,2023-09-21,149.0,Credit Card,Success,Paytm
PAY0000521,SUB000064,CUST00064,2023-10-21,149.0,Credit Card,Success,PayU
PAY0000522,SUB000064,CUST00064,2023-11-20,149.0,Credit Card,Success,PayU
PAY0000523,SUB000064,CUST00064,2023-12-20,149.0,Net Banking,Success,Cashfree
PAY0000524,SUB000064,CUST00064,2024-01-19,149.0,Net Banking,Success,Paytm
PAY0000525,SUB000064,CUST00064,2024-02-18,149.0,Credit Card,Success,Paytm
PAY0000526,SUB000064,CUST00064,2024-03-19,149.0,Wallet,Success,Paytm
PAY0000527,SUB000064,CUST00064,2024-04-18,149.0,UPI,Success,Paytm
PAY0000528,SUB000064,CUST00064,2024-05-18,149.0,Net Banking,Success,PayU
PAY0000529,SUB000064,CUST00064,2024-06-17,149.0,UPI,Success,Paytm
PAY0000530,SUB000064,CUST00064,2024-07-17,149.0,UPI,Success,PayU
PAY0000531,SUB000064,CUST00064,2024-08-16,149.0,UPI,Success,Razorpay
PAY0000532,SUB000064,CUST00064,2024-09-15,149.0,UPI,Success,Razorpay
PAY0000533,SUB000064,CUST00064,2024-10-15,149.0,Wallet,Success,PayU
PAY0000534,SUB000064,CUST00064,2024-11-14,149.0,Debit Card,Success,Paytm
PAY0000535,SUB000064,CUST00064,2024-12-14,149.0,Net Banking,Success,Paytm
PAY0000536,SUB000065,CUST00065,2024-05-23,299.0,UPI,Success,Cashfree
PAY0000537,SUB000065,CUST00065,2024-06-22,299.0,Wallet,Success,PayU
PAY0000538,SUB000065,CUST00065,2024-07-22,299.0,Credit Card,Success,Paytm
PAY0000539,SUB000065,CUST00065,2024-08-21,299.0,Debit Card,Success,Cashfree
PAY0000540,SUB000065,CUST00065,2024-09-20,299.0,Debit Card,Success,Paytm
PAY0000541,SUB000065,CUST00065,2024-10-20,299.0,Debit Card,Success,Razorpay
PAY0000542,SUB000065,CUST00065,2024-11-19,299.0,Wallet,Success,Cashfree
PAY0000543,SUB000065,CUST00065,2024-12-19,299.0,Debit Card,Success,Razorpay
PAY0000544,SUB000066,CUST00066,2022-03-24,807.3000000000001,Credit Card,Success,Cashfree
PAY0000545,SUB000066,CUST00066,2022-06-22,807.3000000000001,Wallet,Success,Paytm
PAY0000546,SUB000067,CUST00067,2023-11-23,149.0,Net Banking,Success,Paytm
PAY0000547,SUB000067,CUST00067,2023-12-23,149.0,Wallet,Success,PayU
PAY0000548,SUB000067,CUST00067,2024-01-22,149.0,Debit Card,Success,Razorpay
PAY0000549,SUB000067,CUST00067,2024-02-21,149.0,Credit Card,Success,Paytm
PAY0000550,SUB000067,CUST00067,2024-03-22,149.0,Net Banking,Success,Paytm
PAY0000551,SUB000067,CUST00067,2024-04-21,149.0,Credit Card,Success,PayU
PAY0000552,SUB000067,CUST00067,2024-05-21,149.0,Debit Card,Success,Razorpay
PAY0000553,SUB000067,CUST00067,2024-06-20,149.0,Debit Card,Success,Paytm
PAY0000554,SUB000067,CUST00067,2024-07-20,149.0,Credit Card,Success,PayU
PAY0000555,SUB000067,CUST00067,2024-08-19,149.0,Net Banking,Success,Paytm
PAY0000556,SUB000067,CUST00067,2024-09-18,149.0,UPI,Success,Cashfree
PAY0000557,SUB000067,CUST00067,2024-10-18,149.0,Wallet,Success,Paytm
PAY0000558,SUB000067,CUST00067,2024-11-17,149.0,Net Banking,Success,Razorpay
PAY0000559,SUB000067,CUST00067,2024-12-17,149.0,Net Banking,Success,Razorpay
PAY0000560,SUB000068,CUST00068,2022-09-10,2990.0,Wallet,Success,PayU
PAY0000561,SUB000068,CUST00068,2023-09-10,2990.0,UPI,Success,Paytm
PAY0000562,SUB000068,CUST00068,2024-09-09,2990.0,Debit Card,Success,Paytm
PAY0000563,SUB000069,CUST00069,2022-03-25,499.0,Net Banking,Success,Cashfree
PAY0000564,SUB000069,CUST00069,2022-04-24,499.0,Credit Card,Success,PayU
PAY0000565,SUB000069,CUST00069,2022-05-24,499.0,Wallet,Success,Paytm
PAY0000566,SUB000070,CUST00070,2022-11-20,1752.3000000000002,Debit Card,Failed,Paytm
PAY0000567,SUB000070,CUST00070,2023-02-18,1752.3000000000002,Debit Card,Success,Cashfree
PAY0000568,SUB000070,CUST00070,2023-05-19,1752.3000000000002,Debit Card,Success,Razorpay
PAY0000569,SUB000070,CUST00070,2023-08-17,1752.3000000000002,Debit Card,Success,Paytm
PAY0000570,SUB000070,CUST00070,2023-11-15,1752.3000000000002,Debit Card,Success,Paytm
PAY0000571,SUB000070,CUST00070,2024-02-13,1752.3000000000002,Credit Card,Success,Razorpay
PAY0000572,SUB000070,CUST00070,2024-05-13,1752.3000000000002,Net Banking,Success,Cashfree
PAY0000573,SUB000070,CUST00070,2024-08-11,1752.3000000000002,Net Banking,Success,Razorpay
PAY0000574,SUB000070,CUST00070,2024-11-09,1752.3000000000002,UPI,Failed,PayU
PAY0000575,SUB000071,CUST00071,2022-09-02,149.0,UPI,Success,Cashfree
PAY0000576,SUB000071,CUST00071,2022-10-02,149.0,Credit Card,Success,PayU
PAY0000577,SUB000071,CUST00071,2022-11-01,149.0,Credit Card,Success,Cashfree
PAY0000578,SUB000071,CUST00071,2022-12-01,149.0,UPI,Success,Razorpay
PAY0000579,SUB000071,CUST00071,2022-12-31,149.0,Debit Card,Success,Razorpay
PAY0000580,SUB000071,CUST00071,2023-01-30,149.0,UPI,Success,Razorpay
PAY0000581,SUB000071,CUST00071,2023-03-01,149.0,Wallet,Success,Paytm
PAY0000582,SUB000071,CUST00071,2023-03-31,149.0,Debit Card,Success,PayU
PAY0000583,SUB000071,CUST00071,2023-04-30,149.0,Wallet,Success,Paytm
PAY0000584,SUB000071,CUST00071,2023-05-30,149.0,UPI,Success,PayU
PAY0000585,SUB000071,CUST00071,2023-06-29,149.0,UPI,Success,PayU
PAY0000586,SUB000071,CUST00071,2023-07-29,149.0,Debit Card,Success,PayU
PAY0000587,SUB000071,CUST00071,2023-08-28,149.0,Debit Card,Success,Razorpay
PAY0000588,SUB000071,CUST00071,2023-09-27,149.0,Debit Card,Success,Paytm
PAY0000589,SUB000071,CUST00071,2023-10-27,149.0,Credit Card,Success,PayU
PAY0000590,SUB000071,CUST00071,2023-11-26,149.0,Credit Card,Success,PayU
PAY0000591,SUB000071,CUST00071,2023-12-26,149.0,Debit Card,Failed,Paytm
PAY0000592,SUB000071,CUST00071,2024-01-25,149.0,Net Banking,Success,Razorpay
PAY0000593,SUB000071,CUST00071,2024-02-24,149.0,Credit Card,Success,Cashfree
PAY0000594,SUB000071,CUST00071,2024-03-25,149.0,UPI,Success,Razorpay
PAY0000595,SUB000071,CUST00071,2024-04-24,149.0,Net Banking,Success,PayU
PAY0000596,SUB000071,CUST00071,2024-05-24,149.0,Wallet,Success,Paytm
PAY0000597,SUB000071,CUST00071,2024-06-23,149.0,UPI,Success,PayU
PAY0000598,SUB000071,CUST00071,2024-07-23,149.0,Credit Card,Success,PayU
PAY0000599,SUB000071,CUST00071,2024-08-22,149.0,UPI,Success,PayU
PAY0000600,SUB000071,CUST00071,2024-09-21,149.0,Debit Card,Failed,PayU
PAY0000601,SUB000071,CUST00071,2024-10-21,149.0,Wallet,Success,Paytm
PAY0000602,SUB000071,CUST00071,2024-11-20,149.0,Debit Card,Success,PayU
