subscription_id,customer_id,plan_name,billing_cycle,price_inr,start_date,end_date,status,auto_renew,cancellation_reason
SUB001267,CUST01267,Basic,Quarterly,402.3,20-06-2023,,Paused,1,
SUB001268,CUST01268,Standard,Annual,2990,02-07-2022,,Paused,0,
SUB001269,CUST01269,Basic,Monthly,149,16-07-2022,,Paused,1,
SUB001270,CUST01270,Basic,Quarterly,402.3,05-11-2023,31-03-2024,Cancelled,0,Too Expensive
SUB001271,CUST01271,Basic,Annual,1490,20-09-2022,11-03-2024,Cancelled,1,Technical Issues
SUB001272,CUST01272,Premium,Monthly,649,06-01-2024,,Active,0,
SUB001273,CUST01273,Standard,Quarterly,807.3,30-06-2024,,Paused,1,
SUB001274,CUST01274,Standard,Quarterly,807.3,05-01-2023,,Paused,0,
SUB001275,CUST01275,Basic,Monthly,149,23-04-2024,,Active,1,
SUB001276,CUST01276,Standard,Monthly,299,22-01-2024,12-03-2024,Cancelled,0,Found Free Alternative
SUB001277,CUST01277,Standard,Monthly,299,16-06-2023,,Active,0,
SUB001278,CUST01278,Basic,Annual,1490,29-06-2023,,Active,1,
SUB001279,CUST01279,Standard,Annual,2990,04-11-2023,,Active,0,
SUB001280,CUST01280,Basic,Monthly,149,26-07-2023,30-10-2023,Cancelled,1,Content Not Relevant
SUB001281,CUST01281,Standard,Quarterly,807.3,24-02-2024,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001282,CUST01282,Basic,Monthly,149,21-12-2023,12-08-2024,Cancelled,1,Technical Issues
SUB001283,CUST01283,Basic,Annual,1490,22-03-2024,,Active,0,
SUB001284,CUST01284,Standard,Annual,2990,12-12-2022,,Active,1,
SUB001285,CUST01285,Basic,Annual,1490,30-03-2023,31-12-2024,Cancelled,1,Too Expensive
SUB001286,CUST01286,Standard,Monthly,299,15-05-2024,,Active,1,
SUB001287,CUST01287,Standard,Annual,2990,25-04-2024,,Active,1,
SUB001288,CUST01288,Family,Annual,4990,13-07-2023,,Paused,1,
SUB001289,CUST01289,Standard,Quarterly,807.3,04-01-2023,,Active,1,
SUB001290,CUST01290,Standard,Monthly,299,14-01-2024,,Active,1,
SUB001291,CUST01291,Family,Monthly,499,15-06-2023,20-10-2023,Cancelled,0,Switching to Competitor
SUB001292,CUST01292,Basic,Quarterly,402.3,16-08-2022,28-05-2023,Cancelled,1,Found Free Alternative
SUB001293,CUST01293,Basic,Quarterly,402.3,21-07-2023,,Active,1,
SUB001294,CUST01294,Premium,Quarterly,1752.3,08-06-2022,17-12-2023,Cancelled,1,Content Not Relevant
SUB001295,CUST01295,Family,Annual,4990,09-06-2022,,Active,1,
SUB001296,CUST01296,Basic,Monthly,149,13-09-2022,12-12-2022,Cancelled,1,Temporary Pause
SUB001297,CUST01297,Basic,Annual,1490,08-08-2023,,Active,0,
SUB001298,CUST01298,Standard,Monthly,299,11-01-2024,01-08-2024,Cancelled,1,Too Expensive
SUB001299,CUST01299,Basic,Quarterly,402.3,25-04-2024,,Paused,1,
SUB001300,CUST01300,Family,Annual,4990,08-02-2022,,Active,1,
SUB001301,CUST01301,Premium,Annual,6490,29-02-2024,,Active,1,
SUB001302,CUST01302,Standard,Monthly,299,07-06-2024,29-10-2024,Cancelled,1,Too Expensive
SUB001303,CUST01303,Premium,Quarterly,1752.3,12-01-2022,,Paused,1,
SUB001304,CUST01304,Premium,Annual,6490,21-06-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001305,CUST01305,Standard,Quarterly,807.3,03-06-2022,,Active,0,
SUB001306,CUST01306,Family,Annual,4990,06-06-2022,,Active,1,
SUB001307,CUST01307,Premium,Quarterly,1752.3,13-08-2023,,Paused,1,
SUB001308,CUST01308,Standard,Quarterly,807.3,24-10-2022,,Active,0,
SUB001309,CUST01309,Premium,Quarterly,1752.3,26-03-2022,,Paused,1,
SUB001310,CUST01310,Family,Monthly,499,16-07-2023,,Active,1,
SUB001311,CUST01311,Family,Annual,4990,29-05-2023,,Active,1,
SUB001312,CUST01312,Standard,Annual,2990,27-07-2023,31-12-2024,Cancelled,0,Switching to Competitor
SUB001313,CUST01313,Premium,Annual,6490,20-07-2022,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001314,CUST01314,Basic,Quarterly,402.3,10-09-2022,,Active,0,
SUB001315,CUST01315,Basic,Monthly,149,28-11-2022,17-05-2023,Cancelled,0,Switching to Competitor
SUB001316,CUST01316,Premium,Annual,6490,10-03-2023,,Active,1,
SUB001317,CUST01317,Basic,Annual,1490,19-12-2022,,Active,0,
SUB001318,CUST01318,Family,Annual,4990,25-12-2022,,Paused,1,
SUB001319,CUST01319,Standard,Annual,2990,28-03-2023,,Active,1,
SUB001320,CUST01320,Standard,Quarterly,807.3,09-06-2022,18-03-2023,Cancelled,0,Too Expensive
SUB001321,CUST01321,Premium,Annual,6490,06-09-2022,,Paused,1,
SUB001322,CUST01322,Family,Annual,4990,18-12-2022,,Active,1,
SUB001323,CUST01323,Standard,Monthly,299,24-01-2022,,Active,1,
SUB001324,CUST01324,Basic,Monthly,149,05-08-2022,27-10-2022,Cancelled,1,Content Not Relevant
SUB001325,CUST01325,Basic,Quarterly,402.3,16-07-2023,,Paused,1,
SUB001326,CUST01326,Standard,Monthly,299,13-12-2023,,Active,1,
SUB001327,CUST01327,Standard,Monthly,299,11-11-2023,17-05-2024,Cancelled,0,
SUB001328,CUST01328,Standard,Annual,2990,03-03-2022,31-12-2024,Cancelled,1,
SUB001329,CUST01329,Standard,Monthly,299,05-10-2022,05-03-2023,Cancelled,1,Content Not Relevant
SUB001330,CUST01330,Standard,Annual,2990,10-03-2022,,Active,0,
SUB001331,CUST01331,Standard,Monthly,299,04-06-2024,,Paused,1,
SUB001332,CUST01332,Standard,Annual,2990,25-08-2022,31-12-2024,Cancelled,0,Content Not Relevant
SUB001333,CUST01333,Standard,Annual,2990,20-11-2022,31-12-2024,Cancelled,1,Too Expensive
SUB001334,CUST01334,Standard,Annual,2990,10-07-2022,,Paused,1,
SUB001335,CUST01335,Standard,Monthly,299,31-12-2023,02-03-2024,Cancelled,0,Too Expensive
SUB001336,CUST01336,Family,Quarterly,1347.3,09-11-2022,11-08-2023,Cancelled,1,Temporary Pause
SUB001337,CUST01337,Standard,Quarterly,807.3,19-01-2022,,Active,1,
SUB001338,CUST01338,Standard,Annual,2990,30-08-2022,,Active,1,
SUB001339,CUST01339,Basic,Monthly,149,18-06-2024,18-12-2024,Cancelled,1,Poor Streaming Quality
SUB001340,CUST01340,Basic,Monthly,149,19-08-2022,,Active,1,
SUB001341,CUST01341,Standard,Monthly,299,31-03-2022,14-11-2022,Cancelled,0,Switching to Competitor
SUB001342,CUST01342,Premium,Monthly,649,12-06-2024,07-09-2024,Cancelled,1,
SUB001343,CUST01343,Basic,Quarterly,402.3,10-08-2023,,Active,1,
SUB001344,CUST01344,Basic,Monthly,149,04-12-2022,,Active,1,
SUB001345,CUST01345,Standard,Annual,2990,31-10-2023,,Active,0,
SUB001346,CUST01346,Standard,Quarterly,807.3,02-06-2024,,Active,1,
SUB001347,CUST01347,Standard,Quarterly,807.3,19-05-2022,14-11-2022,Cancelled,1,Found Free Alternative
SUB001348,CUST01348,Standard,Annual,2990,11-06-2022,,Active,1,
SUB001349,CUST01349,Basic,Monthly,149,07-01-2024,,Active,1,
SUB001350,CUST01350,Standard,Annual,2990,15-01-2024,,Active,1,
SUB001351,CUST01351,Basic,Annual,1490,07-11-2022,31-12-2024,Cancelled,1,Too Expensive
SUB001352,CUST01352,Basic,Monthly,149,20-04-2022,27-11-2022,Cancelled,0,Poor Streaming Quality
SUB001353,CUST01353,Basic,Monthly,149,24-09-2023,,Active,1,
SUB001354,CUST01354,Standard,Quarterly,807.3,25-08-2022,,Active,1,
SUB001355,CUST01355,Premium,Monthly,649,03-01-2023,05-04-2023,Cancelled,1,Technical Issues
SUB001356,CUST01356,Basic,Quarterly,402.3,16-05-2024,,Active,1,
SUB001357,CUST01357,Basic,Annual,1490,08-07-2022,,Active,1,
SUB001358,CUST01358,Standard,Annual,2990,17-06-2022,21-03-2024,Cancelled,1,Content Not Relevant
SUB001359,CUST01359,Standard,Monthly,299,22-02-2024,,Paused,0,
SUB001360,CUST01360,Standard,Monthly,299,31-01-2024,,Paused,1,
SUB001361,CUST01361,Premium,Monthly,649,01-07-2022,,Paused,1,
SUB001362,CUST01362,Basic,Annual,1490,06-06-2024,,Paused,1,
SUB001363,CUST01363,Standard,Monthly,299,05-03-2024,,Active,1,
SUB001364,CUST01364,Standard,Annual,2990,08-01-2024,,Active,1,
SUB001365,CUST01365,Standard,Quarterly,807.3,01-09-2023,,Active,1,
SUB001366,CUST01366,Standard,Quarterly,807.3,18-06-2023,11-12-2023,Cancelled,0,Switching to Competitor
SUB001367,CUST01367,Premium,Monthly,649,17-06-2024,,Paused,1,
SUB001368,CUST01368,Standard,Quarterly,807.3,23-01-2024,31-12-2024,Cancelled,0,Found Free Alternative
SUB001369,CUST01369,Family,Quarterly,1347.3,23-02-2024,,Paused,0,
SUB001370,CUST01370,Standard,Annual,2990,27-03-2023,,Active,1,
SUB001371,CUST01371,Standard,Annual,2990,20-06-2022,,Active,0,
SUB001372,CUST01372,Standard,Annual,2990,08-12-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001373,CUST01373,Standard,Monthly,299,03-04-2022,24-07-2022,Cancelled,1,Technical Issues
SUB001374,CUST01374,Standard,Quarterly,807.3,14-12-2023,31-12-2024,Cancelled,0,Poor Streaming Quality
SUB001375,CUST01375,Basic,Annual,1490,28-11-2022,,Active,0,
SUB001376,CUST01376,Premium,Monthly,649,28-08-2023,,Active,1,
SUB001377,CUST01377,Standard,Quarterly,807.3,28-11-2022,,Active,1,
SUB001378,CUST01378,Premium,Annual,6490,04-04-2022,,Active,0,
SUB001379,CUST01379,Premium,Quarterly,1752.3,29-03-2022,,Active,0,
SUB001380,CUST01380,Premium,Quarterly,1752.3,19-09-2023,31-12-2024,Cancelled,1,Technical Issues
SUB001381,CUST01381,Standard,Annual,2990,14-02-2022,31-12-2024,Cancelled,1,Found Free Alternative
SUB001382,CUST01382,Basic,Annual,1490,16-06-2022,06-11-2024,Cancelled,1,Poor Streaming Quality
SUB001383,CUST01383,Basic,Monthly,149,06-03-2023,,Active,1,
SUB001384,CUST01384,Standard,Annual,2990,23-10-2022,,Active,0,
SUB001385,CUST01385,Standard,Monthly,299,27-07-2022,13-12-2022,Cancelled,0,
SUB001386,CUST01386,Standard,Quarterly,807.3,15-04-2023,,Active,1,
SUB001387,CUST01387,Basic,Monthly,149,15-09-2023,,Active,1,
SUB001388,CUST01388,Premium,Quarterly,1752.3,07-11-2023,31-12-2024,Cancelled,1,Switching to Competitor
SUB001389,CUST01389,Premium,Annual,6490,23-03-2022,,Active,1,
SUB001390,CUST01390,Premium,Annual,6490,22-06-2024,31-12-2024,Cancelled,1,Temporary Pause
SUB001391,CUST01391,Basic,Monthly,149,19-04-2024,24-10-2024,Cancelled,0,Temporary Pause
SUB001392,CUST01392,Family,Quarterly,1347.3,26-02-2022,,Active,1,
SUB001393,CUST01393,Standard,Quarterly,807.3,24-05-2024,,Active,1,
SUB001394,CUST01394,Basic,Annual,1490,06-12-2022,31-12-2024,Cancelled,1,Temporary Pause
SUB001395,CUST01395,Premium,Monthly,649,02-07-2022,13-11-2022,Cancelled,1,Technical Issues
SUB001396,CUST01396,Standard,Monthly,299,10-08-2023,,Active,1,
SUB001397,CUST01397,Basic,Monthly,149,04-01-2023,,Paused,0,
SUB001398,CUST01398,Premium,Quarterly,1752.3,13-01-2023,,Active,1,
SUB001399,CUST01399,Premium,Quarterly,1752.3,08-03-2022,,Paused,1,
SUB001400,CUST01400,Premium,Quarterly,1752.3,13-12-2023,,Paused,1,
SUB001401,CUST01401,Standard,Quarterly,807.3,22-06-2023,31-12-2024,Cancelled,1,Found Free Alternative
SUB001402,CUST01402,Standard,Quarterly,807.3,22-04-2022,,Paused,1,
SUB001403,CUST01403,Standard,Quarterly,807.3,12-01-2024,29-06-2024,Cancelled,0,Poor Streaming Quality
SUB001404,CUST01404,Basic,Quarterly,402.3,18-05-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001405,CUST01405,Basic,Annual,1490,01-10-2023,31-12-2024,Cancelled,1,
SUB001406,CUST01406,Family,Annual,4990,24-05-2023,,Active,0,
SUB001407,CUST01407,Standard,Quarterly,807.3,23-06-2024,,Active,1,
SUB001408,CUST01408,Standard,Quarterly,807.3,18-07-2022,,Paused,1,
SUB001409,CUST01409,Premium,Quarterly,1752.3,03-10-2023,18-09-2024,Cancelled,1,Technical Issues
SUB001410,CUST01410,Basic,Quarterly,402.3,28-02-2023,,Active,1,
SUB001411,CUST01411,Premium,Annual,6490,05-04-2024,,Active,1,
SUB001412,CUST01412,Family,Quarterly,1347.3,08-12-2023,27-10-2024,Cancelled,1,Switching to Competitor
SUB001413,CUST01413,Basic,Annual,1490,04-11-2022,,Active,1,
SUB001414,CUST01414,Standard,Quarterly,807.3,27-04-2022,,Active,1,
SUB001415,CUST01415,Premium,Quarterly,1752.3,23-09-2023,,Active,1,
SUB001416,CUST01416,Standard,Monthly,299,03-05-2024,,Active,1,
SUB001417,CUST01417,Standard,Annual,2990,24-10-2023,,Active,1,
SUB001418,CUST01418,Standard,Quarterly,807.3,04-06-2024,,Active,1,
SUB001419,CUST01419,Premium,Monthly,649,31-01-2024,,Active,1,
SUB001420,CUST01420,Premium,Quarterly,1752.3,13-01-2024,,Active,0,
SUB001421,CUST01421,Basic,Quarterly,402.3,02-08-2022,,Active,0,
SUB001422,CUST01422,Basic,Annual,1490,02-06-2022,,Active,1,
SUB001423,CUST01423,Standard,Monthly,299,04-10-2023,,Active,0,
SUB001424,CUST01424,Standard,Monthly,299,03-02-2023,,Active,1,
SUB001425,CUST01425,Standard,Monthly,299,24-12-2023,26-06-2024,Cancelled,1,Temporary Pause
SUB001426,CUST01426,Standard,Quarterly,807.3,30-03-2022,18-10-2022,Cancelled,0,Technical Issues
SUB001427,CUST01427,Basic,Annual,1490,29-04-2024,,Active,1,
SUB001428,CUST01428,Basic,Quarterly,402.3,29-06-2022,,Paused,0,
SUB001429,CUST01429,Premium,Annual,6490,05-04-2022,,Paused,0,
SUB001430,CUST01430,Standard,Annual,2990,28-05-2023,,Active,0,
SUB001431,CUST01431,Standard,Annual,2990,21-01-2024,,Active,0,
SUB001432,CUST01432,Family,Monthly,499,27-02-2024,,Paused,1,
SUB001433,CUST01433,Premium,Monthly,649,30-07-2022,01-12-2022,Cancelled,1,Content Not Relevant
SUB001434,CUST01434,Standard,Quarterly,807.3,29-04-2022,,Active,1,
SUB001435,CUST01435,Basic,Quarterly,402.3,11-06-2024,25-09-2024,Cancelled,1,Poor Streaming Quality
SUB001436,CUST01436,Premium,Monthly,649,16-04-2022,,Active,0,
SUB001437,CUST01437,Premium,Quarterly,1752.3,16-02-2024,01-06-2024,Cancelled,1,
SUB001438,CUST01438,Basic,Quarterly,402.3,17-07-2022,,Paused,1,
SUB001439,CUST01439,Premium,Quarterly,1752.3,02-03-2024,22-07-2024,Cancelled,1,Switching to Competitor
SUB001440,CUST01440,Premium,Monthly,649,11-06-2022,24-07-2022,Cancelled,1,
SUB001441,CUST01441,Family,Annual,4990,28-07-2023,,Active,0,
SUB001442,CUST01442,Basic,Annual,1490,25-12-2022,,Active,1,
SUB001443,CUST01443,Basic,Quarterly,402.3,23-12-2023,31-12-2024,Cancelled,1,Too Expensive
SUB001444,CUST01444,Family,Monthly,499,14-03-2022,,Active,1,
SUB001445,CUST01445,Basic,Monthly,149,31-03-2023,,Active,1,
SUB001446,CUST01446,Standard,Quarterly,807.3,23-11-2023,,Paused,1,
SUB001447,CUST01447,Standard,Quarterly,807.3,30-03-2022,,Active,1,
SUB001448,CUST01448,Premium,Quarterly,1752.3,30-08-2023,,Active,0,
SUB001449,CUST01449,Premium,Annual,6490,16-11-2022,,Active,1,
SUB001450,CUST01450,Family,Quarterly,1347.3,22-03-2022,13-09-2023,Cancelled,0,Temporary Pause
SUB001451,CUST01451,Basic,Monthly,149,12-04-2024,18-08-2024,Cancelled,1,Poor Streaming Quality
SUB001452,CUST01452,Basic,Monthly,149,02-12-2023,04-02-2024,Cancelled,1,Poor Streaming Quality
SUB001453,CUST01453,Standard,Quarterly,807.3,18-08-2022,,Active,1,
SUB001454,CUST01454,Standard,Quarterly,807.3,06-02-2023,,Active,1,
SUB001455,CUST01455,Family,Monthly,499,15-05-2023,,Active,0,
SUB001456,CUST01456,Standard,Monthly,299,26-12-2022,08-03-2023,Cancelled,0,
SUB001457,CUST01457,Basic,Annual,1490,26-02-2024,,Active,0,
SUB001458,CUST01458,Premium,Quarterly,1752.3,05-06-2023,,Active,0,
SUB001459,CUST01459,Standard,Annual,2990,30-11-2022,31-12-2024,Cancelled,0,Switching to Competitor
SUB001460,CUST01460,Standard,Annual,2990,18-04-2023,,Active,0,
SUB001461,CUST01461,Premium,Monthly,649,28-09-2023,02-11-2023,Cancelled,1,
SUB001462,CUST01462,Basic,Annual,1490,29-01-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001463,CUST01463,Premium,Quarterly,1752.3,18-03-2023,14-11-2023,Cancelled,0,Technical Issues
SUB001464,CUST01464,Premium,Monthly,649,12-12-2023,,Active,1,
SUB001465,CUST01465,Family,Monthly,499,28-01-2024,,Active,1,
SUB001466,CUST01466,Premium,Quarterly,1752.3,03-09-2023,,Active,1,
SUB001467,CUST01467,Basic,Annual,1490,21-04-2024,,Active,1,
SUB001468,CUST01468,Family,Monthly,499,13-03-2022,,Paused,1,
SUB001469,CUST01469,Standard,Monthly,299,29-02-2024,02-07-2024,Cancelled,1,Temporary Pause
SUB001470,CUST01470,Basic,Quarterly,402.3,03-04-2022,,Paused,0,
SUB001471,CUST01471,Basic,Quarterly,402.3,15-02-2024,,Active,1,
SUB001472,CUST01472,Standard,Monthly,299,26-10-2022,27-04-2023,Cancelled,1,Poor Streaming Quality
SUB001473,CUST01473,Premium,Monthly,649,20-07-2022,10-03-2023,Cancelled,0,Too Expensive
SUB001474,CUST01474,Basic,Quarterly,402.3,24-03-2024,,Active,0,
SUB001475,CUST01475,Standard,Monthly,299,02-04-2022,16-06-2022,Cancelled,1,Switching to Competitor
SUB001476,CUST01476,Basic,Quarterly,402.3,18-02-2023,,Active,0,
SUB001477,CUST01477,Standard,Monthly,299,17-07-2023,03-11-2023,Cancelled,1,Content Not Relevant
SUB001478,CUST01478,Basic,Annual,1490,20-04-2024,31-12-2024,Cancelled,0,Too Expensive
SUB001479,CUST01479,Premium,Monthly,649,29-08-2022,,Paused,1,
SUB001480,CUST01480,Basic,Annual,1490,30-12-2023,31-12-2024,Cancelled,1,Temporary Pause
SUB001481,CUST01481,Basic,Quarterly,402.3,13-07-2023,,Active,1,
SUB001482,CUST01482,Standard,Annual,2990,12-07-2022,,Paused,0,
SUB001483,CUST01483,Basic,Quarterly,402.3,07-06-2022,17-08-2023,Cancelled,0,Switching to Competitor
SUB001484,CUST01484,Standard,Quarterly,807.3,15-03-2022,,Active,1,
SUB001485,CUST01485,Standard,Quarterly,807.3,05-11-2023,,Active,1,
SUB001486,CUST01486,Standard,Monthly,299,20-10-2023,27-12-2023,Cancelled,0,Switching to Competitor
SUB001487,CUST01487,Basic,Monthly,149,12-03-2023,,Active,1,
SUB001488,CUST01488,Basic,Quarterly,402.3,11-03-2023,23-08-2023,Cancelled,1,Found Free Alternative
SUB001489,CUST01489,Standard,Annual,2990,20-08-2022,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001490,CUST01490,Basic,Annual,1490,15-08-2023,,Active,0,
SUB001491,CUST01491,Basic,Quarterly,402.3,03-10-2022,,Active,1,
SUB001492,CUST01492,Standard,Quarterly,807.3,04-02-2022,06-06-2022,Cancelled,1,Poor Streaming Quality
SUB001493,CUST01493,Basic,Quarterly,402.3,26-04-2022,,Paused,0,
SUB001494,CUST01494,Premium,Quarterly,1752.3,26-05-2022,24-07-2023,Cancelled,0,Poor Streaming Quality
SUB001495,CUST01495,Standard,Annual,2990,22-03-2022,,Active,1,
SUB001496,CUST01496,Premium,Monthly,649,29-04-2023,,Paused,1,
SUB001497,CUST01497,Standard,Quarterly,807.3,28-03-2024,16-11-2024,Cancelled,1,
SUB001498,CUST01498,Family,Monthly,499,18-12-2022,,Paused,1,
SUB001499,CUST01499,Premium,Annual,6490,09-06-2023,,Active,0,
SUB001500,CUST01500,Standard,Monthly,299,08-03-2023,21-10-2023,Cancelled,0,Technical Issues
SUB001501,CUST01501,Basic,Quarterly,402.3,06-02-2022,,Active,0,
SUB001502,CUST01502,Standard,Annual,2990,24-09-2022,,Active,1,
SUB001503,CUST01503,Premium,Annual,6490,10-08-2023,,Paused,0,
SUB001504,CUST01504,Standard,Quarterly,807.3,28-01-2022,,Paused,1,
SUB001505,CUST01505,Basic,Monthly,149,02-06-2023,,Active,1,
SUB001506,CUST01506,Premium,Quarterly,1752.3,23-09-2023,,Active,1,
SUB001507,CUST01507,Premium,Monthly,649,30-01-2024,,Active,0,
SUB001508,CUST01508,Premium,Monthly,649,27-01-2024,,Active,1,
SUB001509,CUST01509,Basic,Annual,1490,25-09-2022,31-12-2024,Cancelled,1,Technical Issues
SUB001510,CUST01510,Standard,Quarterly,807.3,01-06-2024,15-11-2024,Cancelled,1,Poor Streaming Quality
SUB001511,CUST01511,Basic,Annual,1490,02-09-2023,,Active,0,
SUB001512,CUST01512,Standard,Quarterly,807.3,01-09-2022,,Active,0,
SUB001513,CUST01513,Standard,Quarterly,807.3,04-08-2022,,Active,1,
SUB001514,CUST01514,Standard,Quarterly,807.3,13-02-2024,04-12-2024,Cancelled,1,Poor Streaming Quality
SUB001515,CUST01515,Basic,Annual,1490,13-02-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001516,CUST01516,Basic,Annual,1490,28-08-2022,,Active,0,
SUB001517,CUST01517,Basic,Quarterly,402.3,29-05-2022,,Paused,1,
SUB001518,CUST01518,Premium,Quarterly,1752.3,27-03-2024,31-12-2024,Cancelled,1,Content Not Relevant
SUB001519,CUST01519,Basic,Monthly,149,27-06-2023,,Active,1,
SUB001520,CUST01520,Basic,Quarterly,402.3,14-05-2024,,Active,1,
SUB001521,CUST01521,Standard,Annual,2990,10-12-2022,,Paused,0,
SUB001522,CUST01522,Basic,Annual,1490,02-11-2023,,Active,1,
SUB001523,CUST01523,Premium,Quarterly,1752.3,22-01-2024,31-10-2024,Cancelled,0,Temporary Pause
SUB001524,CUST01524,Premium,Annual,6490,25-11-2023,,Active,1,
SUB001525,CUST01525,Basic,Quarterly,402.3,20-11-2023,31-12-2024,Cancelled,1,
SUB001526,CUST01526,Family,Annual,4990,11-04-2022,,Active,1,
SUB001527,CUST01527,Premium,Quarterly,1752.3,26-12-2022,31-08-2024,Cancelled,1,Technical Issues
SUB001528,CUST01528,Basic,Annual,1490,04-02-2022,,Active,0,
SUB001529,CUST01529,Basic,Annual,1490,01-09-2023,,Paused,0,
SUB001530,CUST01530,Premium,Quarterly,1752.3,27-12-2023,31-12-2024,Cancelled,1,Too Expensive
SUB001531,CUST01531,Basic,Monthly,149,20-01-2023,20-05-2023,Cancelled,1,Found Free Alternative
SUB001532,CUST01532,Standard,Quarterly,807.3,14-12-2023,,Active,1,
SUB001533,CUST01533,Premium,Monthly,649,08-11-2023,01-01-2024,Cancelled,0,Content Not Relevant
SUB001534,CUST01534,Standard,Quarterly,807.3,10-12-2023,,Active,1,
SUB001535,CUST01535,Standard,Monthly,299,10-03-2024,,Active,1,
SUB001536,CUST01536,Standard,Quarterly,807.3,02-02-2023,20-08-2023,Cancelled,1,Temporary Pause
SUB001537,CUST01537,Standard,Monthly,299,02-07-2022,,Paused,1,
SUB001538,CUST01538,Basic,Quarterly,402.3,17-09-2023,,Active,1,
SUB001539,CUST01539,Standard,Annual,2990,22-04-2022,24-07-2023,Cancelled,1,Temporary Pause
SUB001540,CUST01540,Standard,Annual,2990,21-09-2023,31-12-2024,Cancelled,0,Content Not Relevant
SUB001541,CUST01541,Standard,Monthly,299,16-04-2022,,Active,1,
SUB001542,CUST01542,Premium,Monthly,649,16-01-2024,,Active,1,
SUB001543,CUST01543,Basic,Quarterly,402.3,02-06-2022,,Active,0,
SUB001544,CUST01544,Standard,Annual,2990,30-09-2022,,Active,0,
SUB001545,CUST01545,Standard,Monthly,299,04-01-2022,,Active,1,
SUB001546,CUST01546,Family,Quarterly,1347.3,18-02-2023,24-04-2024,Cancelled,1,Too Expensive
SUB001547,CUST01547,Basic,Monthly,149,29-01-2023,,Active,1,
SUB001548,CUST01548,Premium,Monthly,649,03-01-2023,,Active,1,
SUB001549,CUST01549,Standard,Quarterly,807.3,10-10-2023,31-12-2024,Cancelled,1,Content Not Relevant
SUB001550,CUST01550,Standard,Monthly,299,23-05-2024,,Active,0,
SUB001551,CUST01551,Premium,Quarterly,1752.3,26-10-2023,01-06-2024,Cancelled,1,Technical Issues
SUB001552,CUST01552,Family,Monthly,499,29-01-2023,,Active,0,
SUB001553,CUST01553,Premium,Monthly,649,20-04-2022,,Active,1,
SUB001554,CUST01554,Standard,Annual,2990,25-06-2024,,Active,0,
SUB001555,CUST01555,Basic,Monthly,149,24-05-2022,,Paused,0,
SUB001556,CUST01556,Basic,Monthly,149,02-09-2022,,Active,0,
SUB001557,CUST01557,Standard,Annual,2990,21-10-2023,,Active,1,
SUB001558,CUST01558,Standard,Monthly,299,17-01-2022,,Active,0,
SUB001559,CUST01559,Basic,Annual,1490,17-03-2024,,Active,1,
SUB001560,CUST01560,Premium,Monthly,649,06-04-2024,,Active,0,
SUB001561,CUST01561,Basic,Quarterly,402.3,02-06-2022,11-04-2023,Cancelled,1,Content Not Relevant
SUB001562,CUST01562,Standard,Annual,2990,24-01-2024,31-12-2024,Cancelled,0,Too Expensive
SUB001563,CUST01563,Standard,Quarterly,807.3,28-04-2023,21-12-2023,Cancelled,1,Content Not Relevant
SUB001564,CUST01564,Premium,Quarterly,1752.3,15-01-2022,,Paused,0,
SUB001565,CUST01565,Standard,Quarterly,807.3,13-04-2023,,Active,0,
SUB001566,CUST01566,Basic,Quarterly,402.3,17-04-2024,,Active,1,
SUB001567,CUST01567,Standard,Quarterly,807.3,29-03-2024,,Active,1,
SUB001568,CUST01568,Standard,Monthly,299,13-03-2023,27-04-2023,Cancelled,0,
SUB001569,CUST01569,Standard,Monthly,299,02-12-2023,,Active,1,
SUB001570,CUST01570,Basic,Monthly,149,06-05-2024,,Active,1,
SUB001571,CUST01571,Premium,Annual,6490,10-12-2022,31-12-2024,Cancelled,1,Temporary Pause
SUB001572,CUST01572,Standard,Quarterly,807.3,15-02-2024,31-12-2024,Cancelled,1,Poor Streaming Quality
SUB001573,CUST01573,Basic,Quarterly,402.3,21-07-2023,03-03-2024,Cancelled,1,Technical Issues
SUB001574,CUST01574,Standard,Quarterly,807.3,11-02-2022,27-11-2023,Cancelled,0,Switching to Competitor
SUB001575,CUST01575,Basic,Annual,1490,21-01-2023,,Active,0,
SUB001576,CUST01576,Basic,Annual,1490,07-01-2022,,Active,0,
SUB001577,CUST01577,Standard,Monthly,299,27-06-2024,,Active,1,
SUB001578,CUST01578,Premium,Quarterly,1752.3,10-12-2023,,Active,0,
SUB001579,CUST01579,Standard,Annual,2990,20-06-2023,07-09-2024,Cancelled,1,Poor Streaming Quality
SUB001580,CUST01580,Standard,Monthly,299,18-09-2023,,Active,1,
SUB001581,CUST01581,Premium,Annual,6490,19-09-2023,,Active,0,
SUB001582,CUST01582,Premium,Annual,6490,05-01-2022,31-12-2024,Cancelled,0,Found Free Alternative
SUB001583,CUST01583,Basic,Quarterly,402.3,27-06-2023,,Active,1,
