view_id,customer_id,subscription_id,watch_date,genre,platform,duration_mins,content_type,completed
VIEW0000316,CUST00011,SUB000011,11-09-2024,Action,Smart TV,61,Short,1
VIEW0000317,CUST00011,SUB000011,30-08-2024,Comedy,Web,15,Movie,1
VIEW0000318,CUST00011,SUB000011,03-12-2024,Thriller,Smart TV,95,Documentary,1
VIEW0000319,CUST00011,SUB000011,12-05-2024,Thriller,Mobile,125,Series,1
VIEW0000320,CUST00011,SUB000011,24-11-2024,Romance,Smart TV,68,Series,0
VIEW0000321,CUST00011,SUB000011,15-10-2024,Comedy,Smart TV,151,Movie,1
VIEW0000322,CUST00011,SUB000011,21-04-2024,Comedy,Tablet,30,Short,1
VIEW0000323,CUST00011,SUB000011,16-06-2024,Documentary,Web,128,Series,0
VIEW0000324,CUST00011,SUB000011,16-06-2024,Horror,Web,140,Documentary,1
VIEW0000325,CUST00011,SUB000011,01-12-2024,Drama,Tablet,148,Movie,1
VIEW0000326,CUST00011,SUB000011,12-07-2024,Sci-Fi,Mobile,131,Movie,1
VIEW0000327,CUST00011,SUB000011,06-10-2024,Comedy,Smart TV,169,Short,1
VIEW0000328,CUST00011,SUB000011,11-07-2024,Sci-Fi,Tablet,169,Series,1
VIEW0000329,CUST00011,SUB000011,12-09-2024,Comedy,Mobile,34,Series,0
VIEW0000330,CUST00013,SUB000013,24-10-2024,Horror,Mobile,84,Short,1
VIEW0000331,CUST00013,SUB000013,30-06-2024,Action,Smart TV,122,Documentary,0
VIEW0000332,CUST00013,SUB000013,12-11-2024,Romance,Web,26,Short,1
VIEW0000333,CUST00013,SUB000013,05-08-2024,Documentary,Mobile,33,Movie,0
VIEW0000334,CUST00013,SUB000013,22-10-2024,Romance,Tablet,94,Short,1
VIEW0000335,CUST00013,SUB000013,06-10-2024,Sci-Fi,Web,7,Series,0
VIEW0000336,CUST00013,SUB000013,26-06-2024,Action,Tablet,142,Documentary,1
VIEW0000337,CUST00013,SUB000013,08-12-2024,Comedy,Web,45,Movie,1
VIEW0000338,CUST00013,SUB000013,29-07-2024,Action,Smart TV,45,Series,1
VIEW0000339,CUST00013,SUB000013,22-10-2024,Action,Smart TV,45,Short,0
VIEW0000340,CUST00013,SUB000013,13-09-2024,Action,Mobile,56,Documentary,1
VIEW0000341,CUST00013,SUB000013,30-07-2024,Romance,Smart TV,10,Series,1
VIEW0000342,CUST00013,SUB000013,26-12-2024,Action,Mobile,140,Short,0
VIEW0000343,CUST00013,SUB000013,18-12-2024,Documentary,Smart TV,42,Movie,0
VIEW0000344,CUST00013,SUB000013,21-08-2024,Comedy,Tablet,160,Short,1
VIEW0000345,CUST00013,SUB000013,11-12-2024,Horror,Smart TV,61,Movie,1
VIEW0000346,CUST00013,SUB000013,27-07-2024,Drama,Web,11,Documentary,1
VIEW0000347,CUST00013,SUB000013,09-12-2024,Sci-Fi,Web,166,Short,1
VIEW0000348,CUST00013,SUB000013,24-07-2024,Documentary,Tablet,39,Movie,0
VIEW0000349,CUST00013,SUB000013,31-12-2024,Comedy,Tablet,153,Documentary,0
VIEW0000350,CUST00013,SUB000013,13-08-2024,Romance,Web,49,Short,0
VIEW0000351,CUST00013,SUB000013,29-06-2024,Documentary,Smart TV,41,Documentary,0
VIEW0000352,CUST00013,SUB000013,01-12-2024,Action,Mobile,119,Short,1
VIEW0000353,CUST00013,SUB000013,19-07-2024,Documentary,Tablet,94,Short,1
VIEW0000354,CUST00013,SUB000013,22-09-2024,Action,Web,170,Movie,1
VIEW0000355,CUST00013,SUB000013,03-12-2024,Drama,Smart TV,122,Series,1
VIEW0000356,CUST00013,SUB000013,12-10-2024,Romance,Mobile,176,Documentary,0
VIEW0000357,CUST00013,SUB000013,26-06-2024,Drama,Web,11,Movie,1
VIEW0000358,CUST00013,SUB000013,16-11-2024,Action,Mobile,157,Documentary,0
VIEW0000359,CUST00013,SUB000013,09-07-2024,Romance,Tablet,108,Short,0
VIEW0000360,CUST00013,SUB000013,18-09-2024,Romance,Smart TV,14,Short,1
VIEW0000361,CUST00013,SUB000013,14-08-2024,Documentary,Web,22,Series,1
VIEW0000362,CUST00013,SUB000013,11-09-2024,Drama,Mobile,138,Short,0
VIEW0000363,CUST00013,SUB000013,28-07-2024,Horror,Mobile,77,Documentary,1
VIEW0000364,CUST00013,SUB000013,09-07-2024,Documentary,Web,145,Short,1
VIEW0000365,CUST00013,SUB000013,30-07-2024,Comedy,Mobile,98,Documentary,1
VIEW0000366,CUST00013,SUB000013,08-09-2024,Thriller,Tablet,112,Series,0
VIEW0000367,CUST00013,SUB000013,22-09-2024,Comedy,Web,134,Movie,1
VIEW0000368,CUST00013,SUB000013,05-09-2024,Documentary,Smart TV,58,Series,0
VIEW0000369,CUST00013,SUB000013,27-11-2024,Sci-Fi,Smart TV,119,Short,1
VIEW0000370,CUST00013,SUB000013,24-08-2024,Thriller,Smart TV,12,Documentary,1
VIEW0000371,CUST00013,SUB000013,19-12-2024,Romance,Mobile,53,Movie,1
VIEW0000372,CUST00013,SUB000013,05-12-2024,Romance,Smart TV,68,Series,0
VIEW0000373,CUST00013,SUB000013,27-10-2024,Comedy,Mobile,52,Series,1
VIEW0000374,CUST00013,SUB000013,26-07-2024,Comedy,Web,178,Documentary,0
VIEW0000375,CUST00013,SUB000013,27-06-2024,Thriller,Web,167,Series,0
VIEW0000376,CUST00013,SUB000013,31-10-2024,Documentary,Mobile,178,Series,0
VIEW0000377,CUST00013,SUB000013,30-12-2024,Horror,Mobile,19,Short,1
VIEW0000378,CUST00015,SUB000015,10-09-2024,Drama,Mobile,139,Short,1
VIEW0000379,CUST00015,SUB000015,31-05-2024,Horror,Tablet,126,Documentary,1
VIEW0000380,CUST00015,SUB000015,12-07-2024,Comedy,Web,145,Documentary,1
VIEW0000381,CUST00015,SUB000015,11-11-2024,Documentary,Tablet,57,Documentary,0
VIEW0000382,CUST00015,SUB000015,08-08-2024,Comedy,Mobile,118,Short,0
VIEW0000383,CUST00015,SUB000015,29-12-2024,Documentary,Web,48,Movie,0
VIEW0000384,CUST00015,SUB000015,01-08-2024,Thriller,Tablet,159,Movie,1
VIEW0000385,CUST00015,SUB000015,30-11-2024,Romance,Web,59,Movie,0
VIEW0000386,CUST00015,SUB000015,09-10-2024,Horror,Mobile,153,Movie,0
VIEW0000387,CUST00015,SUB000015,07-06-2024,Drama,Tablet,81,Short,1
VIEW0000388,CUST00015,SUB000015,20-11-2024,Comedy,Tablet,86,Series,1
VIEW0000389,CUST00015,SUB000015,31-12-2024,Action,Mobile,69,Movie,1
VIEW0000390,CUST00016,SUB000016,01-11-2023,Thriller,Tablet,45,Documentary,1
VIEW0000391,CUST00016,SUB000016,29-06-2023,Drama,Tablet,159,Series,1
VIEW0000392,CUST00016,SUB000016,04-08-2024,Action,Web,146,Series,0
VIEW0000393,CUST00016,SUB000016,21-06-2023,Thriller,Tablet,172,Short,0
VIEW0000394,CUST00016,SUB000016,01-05-2023,Thriller,Tablet,88,Documentary,1
VIEW0000395,CUST00016,SUB000016,16-06-2024,Documentary,Web,156,Series,1
VIEW0000396,CUST00016,SUB000016,15-12-2024,Action,Mobile,14,Movie,0
VIEW0000397,CUST00016,SUB000016,01-04-2024,Sci-Fi,Smart TV,7,Short,1
VIEW0000398,CUST00016,SUB000016,31-12-2023,Romance,Tablet,10,Series,0
VIEW0000399,CUST00016,SUB000016,06-07-2023,Documentary,Mobile,128,Short,1
VIEW0000400,CUST00016,SUB000016,01-02-2024,Action,Tablet,161,Series,1
VIEW0000401,CUST00016,SUB000016,02-09-2023,Sci-Fi,Web,65,Documentary,1
VIEW0000402,CUST00016,SUB000016,20-05-2024,Comedy,Web,11,Short,1
VIEW0000403,CUST00016,SUB000016,24-05-2024,Comedy,Mobile,123,Series,1
VIEW0000404,CUST00016,SUB000016,30-05-2024,Thriller,Mobile,141,Short,0
VIEW0000405,CUST00016,SUB000016,22-03-2024,Comedy,Mobile,138,Documentary,1
VIEW0000406,CUST00016,SUB000016,22-04-2024,Thriller,Smart TV,104,Series,0
VIEW0000407,CUST00016,SUB000016,05-01-2024,Documentary,Smart TV,52,Series,1
VIEW0000408,CUST00016,SUB000016,04-11-2023,Romance,Mobile,156,Series,1
VIEW0000409,CUST00016,SUB000016,02-09-2023,Horror,Web,109,Series,1
VIEW0000410,CUST00016,SUB000016,26-12-2023,Romance,Web,6,Short,1
VIEW0000411,CUST00016,SUB000016,28-04-2023,Sci-Fi,Smart TV,91,Documentary,1
VIEW0000412,CUST00016,SUB000016,20-06-2023,Thriller,Tablet,130,Series,0
VIEW0000413,CUST00016,SUB000016,12-05-2024,Documentary,Smart TV,169,Documentary,1
VIEW0000414,CUST00016,SUB000016,11-10-2024,Action,Tablet,54,Short,1
VIEW0000415,CUST00016,SUB000016,23-07-2024,Drama,Mobile,123,Movie,1
VIEW0000416,CUST00016,SUB000016,16-09-2024,Action,Tablet,95,Short,1
VIEW0000417,CUST00017,SUB000017,11-03-2024,Romance,Tablet,39,Series,1
VIEW0000418,CUST00017,SUB000017,18-03-2023,Romance,Tablet,179,Short,1
VIEW0000419,CUST00017,SUB000017,15-02-2023,Comedy,Mobile,119,Documentary,1
VIEW0000420,CUST00017,SUB000017,12-05-2024,Horror,Tablet,121,Short,0
VIEW0000421,CUST00017,SUB000017,22-03-2023,Thriller,Smart TV,63,Short,0
VIEW0000422,CUST00017,SUB000017,03-10-2023,Documentary,Tablet,102,Series,1
VIEW0000423,CUST00017,SUB000017,09-02-2024,Horror,Tablet,177,Series,1
VIEW0000424,CUST00017,SUB000017,14-07-2024,Horror,Mobile,51,Movie,1
VIEW0000425,CUST00017,SUB000017,26-12-2023,Documentary,Tablet,109,Documentary,0
VIEW0000426,CUST00017,SUB000017,17-10-2024,Romance,Mobile,69,Short,1
VIEW0000427,CUST00017,SUB000017,08-02-2024,Comedy,Smart TV,26,Movie,1
VIEW0000428,CUST00017,SUB000017,20-12-2023,Sci-Fi,Tablet,92,Series,0
VIEW0000429,CUST00017,SUB000017,23-05-2023,Documentary,Mobile,166,Series,1
VIEW0000430,CUST00017,SUB000017,26-05-2023,Romance,Mobile,73,Documentary,1
VIEW0000431,CUST00017,SUB000017,23-04-2024,Thriller,Web,147,Series,0
VIEW0000432,CUST00017,SUB000017,12-12-2023,Action,Web,165,Documentary,0
VIEW0000433,CUST00017,SUB000017,29-01-2024,Comedy,Tablet,56,Movie,1
VIEW0000434,CUST00017,SUB000017,31-03-2023,Thriller,Smart TV,13,Series,0
VIEW0000435,CUST00017,SUB000017,10-09-2024,Documentary,Smart TV,25,Short,1
VIEW0000436,CUST00017,SUB000017,28-06-2023,Action,Mobile,23,Movie,1
VIEW0000437,CUST00017,SUB000017,18-05-2024,Documentary,Web,111,Short,1
VIEW0000438,CUST00017,SUB000017,21-11-2024,Thriller,Tablet,169,Short,1
VIEW0000439,CUST00017,SUB000017,28-02-2024,Drama,Mobile,90,Short,0
VIEW0000440,CUST00017,SUB000017,15-10-2023,Documentary,Web,134,Short,1
VIEW0000441,CUST00017,SUB000017,02-01-2023,Drama,Mobile,20,Short,1
VIEW0000442,CUST00017,SUB000017,02-04-2023,Comedy,Smart TV,10,Documentary,1
VIEW0000443,CUST00017,SUB000017,25-02-2024,Documentary,Tablet,30,Documentary,1
VIEW0000444,CUST00018,SUB000018,14-03-2024,Thriller,Web,137,Series,1
VIEW0000445,CUST00018,SUB000018,10-01-2024,Thriller,Mobile,16,Documentary,0
VIEW0000446,CUST00018,SUB000018,12-11-2024,Romance,Tablet,107,Movie,1
VIEW0000447,CUST00018,SUB000018,30-10-2023,Action,Tablet,118,Documentary,1
VIEW0000448,CUST00018,SUB000018,11-08-2024,Sci-Fi,Web,65,Documentary,1
VIEW0000449,CUST00018,SUB000018,26-10-2023,Romance,Smart TV,28,Series,1
VIEW0000450,CUST00018,SUB000018,24-10-2024,Sci-Fi,Tablet,150,Movie,1
VIEW0000451,CUST00018,SUB000018,07-05-2024,Comedy,Mobile,162,Series,1
VIEW0000452,CUST00018,SUB000018,08-12-2023,Sci-Fi,Mobile,44,Movie,0
VIEW0000453,CUST00018,SUB000018,13-06-2024,Documentary,Smart TV,92,Short,0
VIEW0000454,CUST00018,SUB000018,07-04-2024,Documentary,Mobile,7,Short,1
VIEW0000455,CUST00018,SUB000018,15-03-2024,Documentary,Mobile,30,Series,0
VIEW0000456,CUST00018,SUB000018,07-06-2024,Action,Tablet,13,Series,1
VIEW0000457,CUST00018,SUB000018,06-11-2023,Drama,Tablet,55,Documentary,1
VIEW0000458,CUST00018,SUB000018,04-10-2023,Drama,Mobile,140,Series,1
VIEW0000459,CUST00018,SUB000018,07-11-2023,Sci-Fi,Web,92,Series,1
VIEW0000460,CUST00018,SUB000018,26-06-2024,Action,Mobile,88,Documentary,1
VIEW0000461,CUST00018,SUB000018,02-06-2024,Horror,Web,147,Short,1
VIEW0000462,CUST00018,SUB000018,19-07-2024,Horror,Web,144,Short,1
VIEW0000463,CUST00018,SUB000018,03-11-2024,Romance,Smart TV,117,Short,1
VIEW0000464,CUST00018,SUB000018,29-07-2024,Action,Smart TV,131,Series,1
VIEW0000465,CUST00018,SUB000018,11-12-2023,Drama,Web,151,Short,1
VIEW0000466,CUST00018,SUB000018,15-04-2024,Sci-Fi,Web,140,Series,1
VIEW0000467,CUST00018,SUB000018,01-03-2024,Horror,Web,73,Movie,0
VIEW0000468,CUST00018,SUB000018,11-03-2024,Drama,Tablet,147,Documentary,1
VIEW0000469,CUST00018,SUB000018,05-11-2023,Comedy,Tablet,137,Documentary,0
VIEW0000470,CUST00018,SUB000018,12-10-2024,Sci-Fi,Tablet,136,Documentary,0
VIEW0000471,CUST00018,SUB000018,28-11-2024,Horror,Tablet,56,Documentary,0
VIEW0000472,CUST00018,SUB000018,17-07-2024,Sci-Fi,Tablet,141,Movie,0
VIEW0000473,CUST00018,SUB000018,07-06-2024,Sci-Fi,Tablet,116,Short,1
VIEW0000474,CUST00018,SUB000018,15-11-2023,Horror,Web,168,Short,0
VIEW0000475,CUST00018,SUB000018,16-05-2024,Horror,Smart TV,138,Movie,1
VIEW0000476,CUST00018,SUB000018,12-10-2023,Sci-Fi,Mobile,171,Movie,0
VIEW0000477,CUST00018,SUB000018,08-02-2024,Comedy,Tablet,82,Movie,0
VIEW0000478,CUST00018,SUB000018,18-09-2023,Comedy,Web,17,Short,0
VIEW0000479,CUST00018,SUB000018,16-01-2024,Sci-Fi,Smart TV,167,Documentary,0
VIEW0000480,CUST00018,SUB000018,09-06-2024,Action,Web,93,Series,1
VIEW0000481,CUST00018,SUB000018,27-11-2024,Comedy,Tablet,67,Series,1
VIEW0000482,CUST00018,SUB000018,05-04-2024,Action,Tablet,121,Movie,1
VIEW0000483,CUST00018,SUB000018,29-11-2023,Sci-Fi,Mobile,163,Movie,0
VIEW0000484,CUST00018,SUB000018,14-05-2024,Comedy,Tablet,30,Movie,0
VIEW0000485,CUST00018,SUB000018,12-09-2024,Action,Smart TV,116,Movie,1
VIEW0000486,CUST00020,SUB000020,28-04-2024,Thriller,Web,67,Series,0
VIEW0000487,CUST00020,SUB000020,27-02-2023,Horror,Tablet,66,Documentary,0
VIEW0000488,CUST00020,SUB000020,27-07-2023,Romance,Mobile,25,Documentary,1
VIEW0000489,CUST00020,SUB000020,13-12-2022,Drama,Mobile,48,Movie,0
VIEW0000490,CUST00020,SUB000020,05-01-2023,Documentary,Web,50,Movie,1
VIEW0000491,CUST00020,SUB000020,17-04-2023,Drama,Tablet,80,Movie,0
VIEW0000492,CUST00020,SUB000020,12-04-2024,Thriller,Web,174,Documentary,1
VIEW0000493,CUST00020,SUB000020,30-03-2023,Romance,Mobile,160,Short,0
VIEW0000494,CUST00020,SUB000020,21-09-2023,Thriller,Smart TV,79,Documentary,0
VIEW0000495,CUST00020,SUB000020,18-02-2023,Thriller,Web,103,Documentary,1
VIEW0000496,CUST00020,SUB000020,03-05-2023,Comedy,Tablet,101,Series,0
VIEW0000497,CUST00020,SUB000020,30-08-2022,Documentary,Smart TV,38,Documentary,1
VIEW0000498,CUST00020,SUB000020,09-03-2023,Thriller,Mobile,49,Series,0
VIEW0000499,CUST00020,SUB000020,09-09-2022,Action,Web,61,Documentary,1
VIEW0000500,CUST00020,SUB000020,21-05-2024,Horror,Mobile,164,Series,1
VIEW0000501,CUST00020,SUB000020,01-06-2023,Drama,Tablet,176,Series,0
VIEW0000502,CUST00020,SUB000020,24-04-2023,Horror,Mobile,45,Series,0
VIEW0000503,CUST00020,SUB000020,23-03-2023,Thriller,Mobile,145,Short,1
VIEW0000504,CUST00020,SUB000020,20-05-2024,Romance,Tablet,94,Movie,0
VIEW0000505,CUST00020,SUB000020,22-10-2024,Sci-Fi,Web,66,Short,0
VIEW0000506,CUST00020,SUB000020,23-03-2024,Documentary,Web,94,Movie,1
VIEW0000507,CUST00020,SUB000020,23-11-2023,Drama,Web,41,Series,0
VIEW0000508,CUST00020,SUB000020,28-09-2024,Thriller,Tablet,9,Movie,1
VIEW0000509,CUST00020,SUB000020,28-11-2022,Thriller,Smart TV,105,Short,1
VIEW0000510,CUST00020,SUB000020,02-04-2023,Action,Mobile,89,Series,1
VIEW0000511,CUST00020,SUB000020,26-03-2024,Sci-Fi,Web,53,Series,0
VIEW0000512,CUST00020,SUB000020,20-10-2023,Sci-Fi,Mobile,162,Movie,1
VIEW0000513,CUST00020,SUB000020,07-02-2023,Drama,Smart TV,171,Series,0
VIEW0000514,CUST00020,SUB000020,13-09-2023,Romance,Smart TV,158,Movie,1
VIEW0000515,CUST00020,SUB000020,04-07-2024,Action,Mobile,104,Documentary,0
VIEW0000516,CUST00020,SUB000020,10-04-2024,Drama,Web,77,Documentary,0
VIEW0000517,CUST00020,SUB000020,06-09-2024,Action,Tablet,165,Movie,1
VIEW0000518,CUST00020,SUB000020,03-08-2023,Horror,Mobile,42,Movie,0
VIEW0000519,CUST00020,SUB000020,30-12-2023,Romance,Tablet,40,Documentary,1
VIEW0000520,CUST00020,SUB000020,13-02-2023,Thriller,Smart TV,14,Documentary,0
VIEW0000521,CUST00020,SUB000020,23-02-2024,Documentary,Tablet,43,Documentary,1
VIEW0000522,CUST00020,SUB000020,29-05-2024,Thriller,Tablet,104,Documentary,0
VIEW0000523,CUST00020,SUB000020,08-10-2022,Documentary,Web,81,Series,1
VIEW0000524,CUST00020,SUB000020,14-02-2024,Action,Web,32,Documentary,0
VIEW0000525,CUST00020,SUB000020,12-01-2024,Comedy,Web,132,Short,1
VIEW0000526,CUST00020,SUB000020,13-08-2024,Romance,Web,179,Movie,1
VIEW0000527,CUST00020,SUB000020,07-10-2023,Horror,Mobile,121,Series,1
VIEW0000528,CUST00020,SUB000020,21-11-2024,Comedy,Tablet,120,Short,1
VIEW0000529,CUST00020,SUB000020,09-08-2023,Comedy,Mobile,100,Series,0
VIEW0000530,CUST00020,SUB000020,21-09-2022,Thriller,Tablet,35,Movie,1
VIEW0000531,CUST00020,SUB000020,15-05-2023,Horror,Mobile,90,Movie,1
VIEW0000532,CUST00020,SUB000020,05-09-2022,Drama,Smart TV,5,Movie,0
VIEW0000533,CUST00020,SUB000020,13-11-2024,Documentary,Web,106,Short,1
VIEW0000534,CUST00020,SUB000020,06-01-2023,Documentary,Mobile,111,Documentary,1
VIEW0000535,CUST00020,SUB000020,09-11-2024,Comedy,Mobile,97,Series,0
VIEW0000536,CUST00020,SUB000020,18-12-2024,Sci-Fi,Smart TV,25,Short,1
VIEW0000537,CUST00020,SUB000020,30-08-2024,Comedy,Web,153,Documentary,1
VIEW0000538,CUST00020,SUB000020,18-02-2023,Romance,Tablet,77,Series,0
VIEW0000539,CUST00020,SUB000020,12-07-2023,Drama,Smart TV,162,Documentary,1
VIEW0000540,CUST00020,SUB000020,25-10-2023,Sci-Fi,Mobile,152,Short,1
VIEW0000541,CUST00020,SUB000020,10-07-2024,Sci-Fi,Tablet,59,Movie,1
VIEW0000542,CUST00020,SUB000020,12-09-2022,Thriller,Web,169,Short,0
VIEW0000543,CUST00020,SUB000020,11-02-2024,Documentary,Smart TV,31,Documentary,1
VIEW0000544,CUST00020,SUB000020,27-10-2023,Thriller,Smart TV,39,Series,0
VIEW0000545,CUST00020,SUB000020,23-08-2022,Comedy,Web,29,Short,1
VIEW0000546,CUST00020,SUB000020,21-06-2024,Action,Web,94,Series,1
VIEW0000547,CUST00020,SUB000020,24-08-2022,Comedy,Mobile,79,Series,0
VIEW0000548,CUST00020,SUB000020,11-10-2023,Action,Tablet,144,Series,1
VIEW0000549,CUST00020,SUB000020,12-04-2023,Romance,Tablet,131,Movie,0
VIEW0000550,CUST00020,SUB000020,03-04-2024,Documentary,Smart TV,171,Movie,1
VIEW0000551,CUST00020,SUB000020,24-10-2022,Horror,Mobile,68,Movie,0
VIEW0000552,CUST00020,SUB000020,14-01-2023,Drama,Tablet,140,Movie,1
VIEW0000553,CUST00020,SUB000020,04-06-2024,Comedy,Tablet,113,Documentary,0
VIEW0000554,CUST00020,SUB000020,15-01-2024,Documentary,Smart TV,40,Series,1
VIEW0000555,CUST00020,SUB000020,03-04-2023,Romance,Smart TV,84,Documentary,1
VIEW0000556,CUST00020,SUB000020,14-11-2022,Documentary,Smart TV,82,Short,0
VIEW0000557,CUST00020,SUB000020,25-11-2023,Drama,Mobile,117,Movie,1
VIEW0000558,CUST00020,SUB000020,04-05-2024,Romance,Smart TV,171,Movie,1
VIEW0000559,CUST00020,SUB000020,26-02-2023,Horror,Mobile,70,Short,1
VIEW0000560,CUST00020,SUB000020,16-07-2024,Thriller,Mobile,63,Series,1
VIEW0000561,CUST00020,SUB000020,18-12-2024,Drama,Tablet,126,Movie,1
VIEW0000562,CUST00020,SUB000020,05-12-2024,Drama,Smart TV,105,Movie,1
VIEW0000563,CUST00020,SUB000020,11-10-2022,Documentary,Web,115,Movie,1
VIEW0000564,CUST00021,SUB000021,22-12-2024,Sci-Fi,Mobile,112,Short,0
VIEW0000565,CUST00021,SUB000021,03-05-2024,Horror,Smart TV,13,Movie,1
VIEW0000566,CUST00021,SUB000021,29-08-2024,Romance,Smart TV,31,Series,0
VIEW0000567,CUST00021,SUB000021,30-06-2024,Documentary,Web,164,Short,1
VIEW0000568,CUST00021,SUB000021,12-05-2024,Drama,Tablet,115,Short,0
VIEW0000569,CUST00021,SUB000021,03-12-2024,Comedy,Smart TV,139,Series,1
VIEW0000570,CUST00021,SUB000021,12-09-2024,Sci-Fi,Tablet,81,Short,0
VIEW0000571,CUST00021,SUB000021,29-05-2024,Thriller,Web,132,Short,0
VIEW0000572,CUST00021,SUB000021,14-07-2024,Thriller,Smart TV,98,Series,1
VIEW0000573,CUST00021,SUB000021,19-05-2024,Documentary,Mobile,106,Short,1
VIEW0000574,CUST00021,SUB000021,14-11-2024,Sci-Fi,Tablet,148,Series,0
VIEW0000575,CUST00021,SUB000021,06-07-2024,Romance,Tablet,109,Movie,1
VIEW0000576,CUST00021,SUB000021,12-06-2024,Sci-Fi,Tablet,174,Documentary,1
VIEW0000577,CUST00021,SUB000021,11-05-2024,Thriller,Mobile,87,Short,1
VIEW0000578,CUST00021,SUB000021,09-07-2024,Horror,Tablet,172,Documentary,1
VIEW0000579,CUST00021,SUB000021,27-05-2024,Thriller,Tablet,8,Documentary,1
VIEW0000580,CUST00021,SUB000021,27-08-2024,Romance,Smart TV,124,Series,1
VIEW0000581,CUST00021,SUB000021,12-06-2024,Romance,Smart TV,87,Documentary,1
VIEW0000582,CUST00021,SUB000021,15-12-2024,Sci-Fi,Mobile,31,Short,0
VIEW0000583,CUST00021,SUB000021,09-08-2024,Thriller,Web,106,Series,0
VIEW0000584,CUST00021,SUB000021,10-11-2024,Action,Mobile,84,Short,1
VIEW0000585,CUST00021,SUB000021,01-06-2024,Sci-Fi,Tablet,131,Movie,0
VIEW0000586,CUST00021,SUB000021,14-08-2024,Romance,Smart TV,164,Short,0
VIEW0000587,CUST00021,SUB000021,22-10-2024,Drama,Smart TV,14,Documentary,1
VIEW0000588,CUST00021,SUB000021,09-09-2024,Drama,Smart TV,31,Series,1
VIEW0000589,CUST00021,SUB000021,11-08-2024,Action,Smart TV,68,Short,1
VIEW0000590,CUST00021,SUB000021,26-07-2024,Comedy,Web,123,Documentary,0
VIEW0000591,CUST00021,SUB000021,08-12-2024,Thriller,Mobile,88,Documentary,1
VIEW0000592,CUST00021,SUB000021,04-06-2024,Horror,Smart TV,91,Series,1
VIEW0000593,CUST00021,SUB000021,12-11-2024,Drama,Tablet,163,Movie,1
VIEW0000594,CUST00021,SUB000021,13-08-2024,Thriller,Smart TV,93,Series,1
VIEW0000595,CUST00021,SUB000021,18-11-2024,Drama,Mobile,95,Short,1
VIEW0000596,CUST00021,SUB000021,11-12-2024,Action,Mobile,111,Documentary,1
VIEW0000597,CUST00021,SUB000021,06-04-2024,Comedy,Tablet,172,Series,1
VIEW0000598,CUST00021,SUB000021,27-09-2024,Horror,Web,64,Documentary,1
VIEW0000599,CUST00021,SUB000021,28-04-2024,Documentary,Tablet,42,Series,1
VIEW0000600,CUST00021,SUB000021,17-05-2024,Comedy,Web,110,Series,1
VIEW0000601,CUST00021,SUB000021,14-04-2024,Horror,Tablet,49,Short,1
VIEW0000602,CUST00021,SUB000021,27-04-2024,Documentary,Tablet,69,Movie,1
VIEW0000603,CUST00021,SUB000021,19-12-2024,Comedy,Mobile,76,Series,1
VIEW0000604,CUST00021,SUB000021,25-12-2024,Drama,Web,123,Documentary,1
VIEW0000605,CUST00021,SUB000021,31-05-2024,Documentary,Tablet,80,Series,0
VIEW0000606,CUST00021,SUB000021,06-12-2024,Romance,Web,127,Documentary,1
VIEW0000607,CUST00021,SUB000021,20-08-2024,Comedy,Tablet,94,Movie,1
VIEW0000608,CUST00021,SUB000021,16-04-2024,Horror,Smart TV,19,Short,0
VIEW0000609,CUST00021,SUB000021,08-04-2024,Sci-Fi,Web,32,Documentary,1
VIEW0000610,CUST00021,SUB000021,15-11-2024,Action,Smart TV,161,Short,0
VIEW0000611,CUST00021,SUB000021,28-11-2024,Sci-Fi,Web,74,Movie,1
VIEW0000612,CUST00021,SUB000021,23-07-2024,Comedy,Smart TV,93,Documentary,0
VIEW0000613,CUST00021,SUB000021,21-12-2024,Thriller,Web,40,Movie,0
VIEW0000614,CUST00021,SUB000021,05-12-2024,Drama,Mobile,145,Series,1
VIEW0000615,CUST00021,SUB000021,04-06-2024,Romance,Mobile,59,Series,1
VIEW0000616,CUST00021,SUB000021,05-12-2024,Documentary,Smart TV,168,Series,1
VIEW0000617,CUST00022,SUB000022,01-11-2023,Thriller,Smart TV,136,Short,1
VIEW0000618,CUST00022,SUB000022,12-05-2023,Action,Tablet,129,Movie,1
VIEW0000619,CUST00022,SUB000022,02-01-2024,Comedy,Web,31,Movie,0
VIEW0000620,CUST00022,SUB000022,26-09-2023,Documentary,Tablet,176,Short,1
VIEW0000621,CUST00022,SUB000022,23-06-2023,Thriller,Web,96,Documentary,1
VIEW0000622,CUST00022,SUB000022,14-04-2023,Comedy,Web,51,Documentary,1
VIEW0000623,CUST00022,SUB000022,17-09-2023,Documentary,Tablet,121,Documentary,1
VIEW0000624,CUST00022,SUB000022,07-09-2022,Romance,Web,153,Short,1
VIEW0000625,CUST00022,SUB000022,09-11-2023,Documentary,Mobile,167,Series,1
VIEW0000626,CUST00022,SUB000022,21-10-2023,Drama,Mobile,175,Short,1
VIEW0000627,CUST00022,SUB000022,16-10-2024,Thriller,Tablet,175,Series,1
VIEW0000628,CUST00022,SUB000022,04-09-2024,Action,Mobile,93,Short,1
VIEW0000629,CUST00022,SUB000022,16-10-2022,Comedy,Mobile,70,Movie,0
VIEW0000630,CUST00022,SUB000022,31-01-2023,Comedy,Tablet,178,Documentary,1
